run_id,experiment,variant,timestamp_unix_ms,endpoint,slow_score,p99_latency_ms,route_weight,state
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843122132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843122132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843123133,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843123133,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843124132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843124132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843125132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843125132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843126132,172.18.0.3:7001,0.007564,,0.992493,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843126132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843127132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843127132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843128132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843128132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843129132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843129132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843130132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843130132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843131132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843131132,172.18.0.5:7002,0.000646,,0.999355,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843132132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843132132,172.18.0.5:7002,0.000646,,0.999355,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843133132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843133132,172.18.0.5:7002,0.000646,,0.999355,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843134132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843134132,172.18.0.5:7002,0.000646,,0.999355,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843135132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843135132,172.18.0.5:7002,0.000646,,0.999355,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843136132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843136132,172.18.0.5:7002,0.004724,,0.995298,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843137132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843137132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843138132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843138132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843139132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843139132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843140132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843140132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843141132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843141132,172.18.0.5:7002,0.008282,,0.991786,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843142132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843142132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843143132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843143132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843144132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843144132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843145133,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843145133,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843146132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843146132,172.18.0.5:7002,0.001770,,0.998233,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843147133,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843147133,172.18.0.5:7002,0.001770,,0.998233,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843148133,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843148133,172.18.0.5:7002,0.001770,,0.998233,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843149132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843149132,172.18.0.5:7002,0.001770,,0.998233,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843150132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843150132,172.18.0.5:7002,0.001770,,0.998233,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843151133,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843151133,172.18.0.5:7002,0.001770,,0.998233,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843152133,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843152133,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843153132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery-20260607-223604-recovery,recovery_curve,adaptive_p2c,1780843153132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843296861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843297861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843298861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843299861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843300861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843301861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843302862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843303862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843304861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843305862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843306861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843307861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843308861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843309861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843310862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843311861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843312861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843313861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843314861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843315861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843316861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843317862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843318862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843319861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843320861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843321861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843322861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843323861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843324861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843325862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843326862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843327861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843328861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843329862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843330861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843331861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843332861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843333861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843334861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843335861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843336861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843337861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843338861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843339861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843340862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843341862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843342861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843343861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843344862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843345861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843346861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843347862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843348862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843349862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843350861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843351862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843352862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843353861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843354861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843355861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843356862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843357862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843358861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843359861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843360861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843361861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843362862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843363862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843364861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843365862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843366862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843367861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843368862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843369861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843370862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843371861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843372861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843373862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843374861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843375861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843376861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843377862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843378861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843379862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843380861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843381862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843382861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843383862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843384862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843385862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843386861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843387861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843388861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843389861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843390862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843391861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843392861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843393861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843394861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843395862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843396861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843397861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843398862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843399862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843400861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843401862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843402862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843403862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843404862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843405861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843406862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843407862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843408861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843409861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843410862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843411862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843412861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843413861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843414861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843415862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843416862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843417862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843418861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843419862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843420861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843421861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843422862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843423861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843424861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843425861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843426862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843427861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843428861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843429862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843430862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843431862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843432861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843433861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843434861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843435861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843436862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843437861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843438861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843439862,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843440861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843441861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery-20260607-224128-recovery,recovery_curve,adaptive_p2c,1780843442861,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
